Country,NUTS_ID,Region_Name,Sector_ID,Sector_Name,Exposure_Index,Energy_Index,Labor_Index,Sup_Ch_Index,Tech_Index,Finance_Index,Inst_Index,Vulnerability_Index,Risk_Index,Manuf_Share
FR,FRF2,Champagne-Ardenne,C24,Basic Metals,0.1064434462244566,0.2563757793637654,0.3815787362665439,0.3034863607735064,0.7005766005898492,0.9365505336209548,0.3870923420989547,0.49758592547427194,0.37089549581428083,0.06843993598678437
FR,FRF3,Lorraine,C24,Basic Metals,0.1447262020801009,0.3054333265750515,0.3766721861391689,0.2711241149881845,0.7005766005898492,0.916778547895994,0.401016427540633,0.49988380192737025,0.39602630243724973,0.0956068349594755
FR,FRG0,Pays de la Loire,C24,Basic Metals,0.07387127722803917,0.2071540736143438,0.2724699982277533,0.304863477615435,0.7148262782222532,0.874343518507452,0.3281312917685854,0.39552233249437546,0.2875181528241403,0.04532548655206236
FR,FRH0,Bretagne,C24,Basic Metals,0.03222400363686329,0.1242328948579652,0.2744771600257808,0.3606367097135429,0.5480567018909426,0.905639567014613,0.2948807599116546,0.3205368699390511,0.21528973815318445,0.015770997883434
FR,FRI1,Aquitaine,C24,Basic Metals,0.03311514617222033,0.126434199197255,0.3300998355489299,0.2967729161691045,0.7163085357615787,0.9198150105398893,0.3380909900611477,0.40547560490871204,0.26844253374397714,0.01640338650560116
FR,FRI2,Limousin,C24,Basic Metals,0.01727463294169011,0.08160822812817534,0.3052160344365396,0.4091800783915258,0.7163085357615787,0.9767998890257699,0.3569775232071698,0.45133712487178246,0.28703396694497674,0.005162356099323731
FR,FRI3,Poitou-Charentes,C24,Basic Metals,0.03611593226066749,0.1336444341101141,0.3809692706197917,0.3430784699789534,0.7163085357615787,0.9463105244551656,0.3544510192083164,0.4624272251770556,0.3055699081838665,0.01853285839657219
FR,FRJ1,Languedoc-Roussillon,C24,Basic Metals,0.05570288145616811,0.1749070799922938,0.4094526306338617,0.3423899115579891,0.5420169687667088,0.9515484200149118,0.4329658118397385,0.45411836924021565,0.31255421485023027,0.03243250219400134
FR,FRJ2,Midi-Pyrénées,C24,Basic Metals,0.04313595304939847,0.1494563150380129,0.2927768139478015,0.3076177112992922,0.5420169687667088,0.9136388606788285,0.3589978247465211,0.34242185920013485,0.23560025271987148,0.0235145320324196
FR,FRK1,Auvergne,C24,Basic Metals,0.08569255575828562,0.2260633458192595,0.3757113476048571,0.3651123394498109,0.5537895732716384,0.9403474505424744,0.3795910632770725,0.44921937072234586,0.3280923887351575,0.05371431521346343
FR,FRK2,Rhône-Alpes,C24,Basic Metals,0.2282389882507033,0.3937026102203497,0.2942603160297768,0.113960655403084,0.5537895732716384,0.737888798287172,0.3949260653931711,0.31303473024407,0.3320321244116887,0.1548706829797119
FR,FRL0,Provence-Alpes-Côte d’Azur,C24,Basic Metals,0.0801456481402469,0.2173620204386417,0.3411212750398147,0.3163968311665869,0.5528211012369237,0.8883849793203947,0.4169077100363825,0.4075922996239709,0.298878449244549,0.04977801868772908
FR,FRM0,Corse,C24,Basic Metals,0.01034554506473028,0.05576088423605281,0.314047774828041,0.4988648127221252,0.9562017881435197,0.9881544953763692,0.4451877443961923,0.6107448277121632,0.38146104628741273,2.452119147178772e-4
FR,FR10,Ile de France,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.04143109006435038,0.3436909753545294,0.2493656014189316,0.3607492537119774,0.2924635311718902,0.330414762009306,0.48685107781528,0.14865070770466468,0.11454570921340577,0.1246729257745055
FR,FRB0,Centre — Val de Loire,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.02200590736966537,0.2079904435835565,0.2893831735932334,0.3388875238463611,0.6208850244501455,0.7706992412488203,0.3543427832649508,0.34926177950974474,0.22675065238436415,0.04762200723199181
FR,FRC1,Bourgogne,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01715979655124494,0.1604474778815295,0.3315528633678787,0.392250801471094,0.6264213928875303,0.8597950205167363,0.3948798090992555,0.4201063697648248,0.26762224382517463,0.02839967631305152
FR,FRC2,Franche-Comté,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.0212390661143191,0.2010864388599572,0.2520409445368285,0.5186012717180422,0.6264213928875303,0.8084780858853328,0.39783647025547,0.4352366233246102,0.27951833275861465,0.04458029462473322
FR,FRD1,Basse-Normandie,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01762610623165166,0.1654955954353964,0.3120567467854657,0.5575048225025249,0.6603024635077936,0.8531777467977305,0.3455524003080866,0.4699029648909246,0.2987490959498735,0.03024931601865053
FR,FRD2,Haute-Normandie,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01788464486494168,0.1682423174444804,0.355643732011275,0.5432172352675158,0.6603024635077936,0.8201333613387134,0.3892360878705787,0.48641336484694847,0.3091337777299476,0.03127482190381128
FR,FRE1,Nord-Pas de Calais,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.02511150477076125,0.2341938864501113,0.4483454840671592,0.4442369622538983,0.6470781283404982,0.7086896134932151,0.427063732048703,0.47590522259254886,0.30710174255735223,0.05994050822828631
FR,FRE2,Picardie,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01789122584833452,0.1683117666405425,0.4403326070227148,0.4299493750188892,0.6470781283404982,0.840017978486345,0.4408912764684729,0.49794207596239887,0.3162773627009743,0.031300925689979
FR,FRF1,Alsace,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.02161042160577203,0.2044539333772062,0.2643498865143877,0.5473485857933015,0.601433776191251,0.773389903411541,0.3521499156976898,0.41151131334813607,0.2650556770370516,0.04605329398705501
FR,FRF2,Champagne-Ardenne,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.0158442266330007,0.1454757000086609,0.3815787362665439,0.4358021215970857,0.601433776191251,0.8782827970133392,0.3870923420989547,0.4449841297674734,0.28221385585624775,0.02318140515437904
FR,FRF3,Lorraine,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01892976770375649,0.178998656090871,0.3766721861391689,0.4034398758117638,0.601433776191251,0.8254490321544761,0.401016427540633,0.4284852960109365,0.27390726117090497,0.0354203517547338
FR,FRG0,Pays de la Loire,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.03562916975316079,0.3086972826788848,0.2724699982277533,0.4371792384390143,0.6156834538236551,0.5535011477277608,0.3281312917685854,0.3235301096131154,0.2192521480385086,0.1016593306740619
FR,FRH0,Bretagne,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01962484490210469,0.1858718449819818,0.2744771600257808,0.4929524705371223,0.4489138774923443,0.7848290076226379,0.2948807599116546,0.31048077898781307,0.201259776901664,0.0381774087890205
FR,FRI1,Aquitaine,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.02111465419017833,0.1999477918724872,0.3300998355489299,0.4290886769926838,0.6171657113629805,0.7798407945964555,0.3380909900611477,0.392600178210069,0.25303735481091466,0.0440868087624195
FR,FRI2,Limousin,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01184643591193308,0.08996337376253573,0.3052160344365396,0.5414958392151051,0.6171657113629805,0.9541712614978639,0.3569775232071698,0.4586472916193224,0.2881994346658357,0.007323976576202545
FR,FRI3,Poitou-Charentes,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01708897263473155,0.1596697280566643,0.3809692706197917,0.4753942308025327,0.6171657113629805,0.8591031736329526,0.3544510192083164,0.4515935082247566,0.2870777643698094,0.0281187498523893
FR,FRJ1,Languedoc-Roussillon,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01291568902318829,0.1068477812715492,0.4094526306338617,0.4747056723815684,0.4428741443681105,0.9220397017536219,0.4329658118397385,0.42921083681326894,0.27063217117908256,0.01156522030974007
FR,FRJ2,Midi-Pyrénées,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.02748567287476752,0.252660401163775,0.2927768139478015,0.4399334721228714,0.4428741443681105,0.6928428126478077,0.3589978247465211,0.3097692156066803,0.20568717922943586,0.06935775984765333
FR,FRK1,Auvergne,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01439829056754597,0.1275049081216172,0.3757113476048571,0.4974281002733901,0.4546467488730401,0.8970616941708209,0.3795910632770725,0.4071861462859742,0.25791084978777457,0.01744603042209822
FR,FRK2,Rhône-Alpes,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.04514965906146477,0.3645397107875362,0.2942603160297768,0.2462764162266632,0.4546467488730401,0.3216269459195366,0.3949260653931711,0.15357883127311303,0.11990043994160601,0.1394228079967084
FR,FRL0,Provence-Alpes-Côte d’Azur,C25+C28-C30,"Fabricated Metals, Machinery, Vehicles and Transport Equipment",0.01949416537473264,0.1845955239211875,0.3411212750398147,0.4487125919901662,0.4536782768383255,0.7779866972745487,0.4169077100363825,0.36504828304598863,0.23497145739111228,0.03765906217797561
